央视频道,#genre#
武术,rtsp://112.230.194.75:1554/iptv/import/Tvod/iptv/001/001/ch15090915491066711905.rsc/89102_Uni.sdp
美妆,rtsp://112.230.194.75:1554/iptv/import/Tvod/iptv/001/001/ch15090915493052938184.rsc/89069_Uni.sdp
动画,rtsp://112.230.194.71:1554/iptv/import/Tvod/iptv/001/001/ch15090915451711071162.rsc/89095_Uni.sdp
财富天下,rtsp://112.230.194.71:1554/iptv/import/Tvod/iptv/001/001/ch15090915413342804586.rsc/89032_Uni.sdp
海看热播,rtsp://112.230.194.72:1554/iptv/import/Tvod/iptv/001/001/ch16051316174673479081.rsc/89001_Uni.sdp
海看电竞,rtsp://112.230.194.72:1554/iptv/import/Tvod/iptv/001/001/ch17121814421621825244.rsc/89039_Uni.sdp
海看爱宠,rtsp://112.230.194.71:1554/iptv/import/Tvod/iptv/001/001/ch16051316234089749497.rsc/88992_Uni.sdp
海看少儿,rtsp://112.230.194.72:1554/iptv/import/Tvod/iptv/001/001/ch16051316300118213959.rsc/89075_Uni.sdp
海看剧场,rtsp://112.230.194.71:1554/iptv/import/Tvod/iptv/001/001/ch16051316281593708406.rsc/89132_Uni.sdp
海看大片,rtsp://112.230.194.71:1554/iptv/import/Tvod/iptv/001/001/ch16051316264757381898.rsc/88996_Uni.sdp
海看演艺,rtsp://112.230.194.71:1554/iptv/import/Tvod/iptv/001/001/ch16051316370413715540.rsc/89016_Uni.sdp
海看教育,rtsp://112.230.194.76:1554/iptv/import/Tvod/iptv/001/001/ch16051316213602697345.rsc/88999_Uni.sdp
海看健康,rtsp://112.230.194.72:1554/iptv/import/Tvod/iptv/001/001/ch16051316323130170719.rsc/89014_Uni.sdp
测试,rtsp://60.213.55.202:554/live/ch15111015450571726043.sdp?playtype=1&FccMediaIP=239.253.238.237&FccMediaPort=8000&boid=001&backupagent=124.132.241.4:554&clienttype=1&time=20210106193003+08&life=172800&ifpricereqsnd=1&vcdnid=001&userid=053901447775&mediaid=ch15111015450571726043&ctype=2&TSTVTimeLife=10800&contname=&authid=0&terminalflag=1&UserLiveType=0&stbid=821002990070162000003CDA2AB40304&nodelevel=3&profilecode=&AuthInfo=DUc0X1KAwjDPPYuUjWGo%2F31AJa0HcrKjG%2BTwlnlQflwAfGrXdjLA3qS1sXtbXkVIGVIU%2BP8DtzKPjnl9qzBcvQ%3D%3D&usercharge=3492DCC036833596E236D13B148A30E9&bitrate=2000&distype=0",TimeShift="1",ChannelSDP="",TimeShiftURL="rtsp://60.213.55.202:554/live/ch15111015450571726043.sdp?playtype=1&boid=001&backupagent=124.132.241.4:554&clienttype=1&time=20210106193003+08&life=172800&ifpricereqsnd=0&vcdnid=001&mediaid=ch15111015450571726043&ctype=5&TSTVTimeLife=10800&contname=&authid=0&UserLiveType=0
